YYYY-MM,State,Type,Source,Capacity_MW
01-11-2020,Pondicherry,Renewable,Bio Bagasse Cogen,0
01-11-2020,Pondicherry,Renewable,Bio Other Cogen,0
01-11-2020,Pondicherry,Renewable,Bio Waste,0
01-11-2020,Pondicherry,Renewable,Bio Waster Offgrid,0
01-11-2020,Pondicherry,Renewable,Small Hydro,0
01-11-2020,Pondicherry,Renewable,Solar Ground,0.03
01-11-2020,Pondicherry,Renewable,Solar Ground Based,0
01-11-2020,Pondicherry,Renewable,Solar Hybrid,0
01-11-2020,Pondicherry,Renewable,Solar Offgrid,0
01-11-2020,Pondicherry,Renewable,Solar Rooftop,7.51
01-11-2020,Pondicherry,Renewable,Wind,0
01-11-2020,Punjab,Non-Renewable,Hydro,1096.3
01-11-2020,Punjab,Non-Renewable,Natural Gas,0
01-11-2020,Punjab,Non-Renewable,Nuclear,0
01-11-2020,Punjab,Non-Renewable,Thermal,5680
01-11-2020,Punjab,Renewable,Bio Bagasse Cogen,299.5
01-11-2020,Punjab,Renewable,Bio Other Cogen,173.95
01-11-2020,Punjab,Renewable,Bio Waste,10.75
01-11-2020,Punjab,Renewable,Bio Waster Offgrid,0
01-11-2020,Punjab,Renewable,Small Hydro,173.55
01-11-2020,Punjab,Renewable,Solar Ground,828.58
01-11-2020,Punjab,Renewable,Solar Ground Based,0
01-11-2020,Punjab,Renewable,Solar Hybrid,0
01-11-2020,Punjab,Renewable,Solar Offgrid,0
01-11-2020,Punjab,Renewable,Solar Rooftop,118.52
01-11-2020,Punjab,Renewable,Wind,0
01-11-2020,Rajasthan,Non-Renewable,Hydro,411
01-11-2020,Rajasthan,Non-Renewable,Natural Gas,1023.13
01-11-2020,Rajasthan,Non-Renewable,Nuclear,1180
01-11-2020,Rajasthan,Non-Renewable,Thermal,9820
01-11-2020,Rajasthan,Renewable,Bio Bagasse Cogen,119.25
01-11-2020,Rajasthan,Renewable,Bio Other Cogen,2
01-11-2020,Rajasthan,Renewable,Bio Waste,0
01-11-2020,Rajasthan,Renewable,Bio Waster Offgrid,0
01-11-2020,Rajasthan,Renewable,Small Hydro,23.85
01-11-2020,Rajasthan,Renewable,Solar Ground,5001.68
01-11-2020,Rajasthan,Renewable,Solar Ground Based,0
01-11-2020,Rajasthan,Renewable,Solar Hybrid,0
01-11-2020,Rajasthan,Renewable,Solar Offgrid,0
01-11-2020,Rajasthan,Renewable,Solar Rooftop,382
01-11-2020,Rajasthan,Renewable,Wind,4326.82
01-11-2020,Sikkim,Non-Renewable,Hydro,2169
01-11-2020,Sikkim,Non-Renewable,Natural Gas,0
01-11-2020,Sikkim,Non-Renewable,Nuclear,0
01-11-2020,Sikkim,Non-Renewable,Thermal,0
01-11-2020,Sikkim,Renewable,Bio Bagasse Cogen,0
01-11-2020,Sikkim,Renewable,Bio Other Cogen,0
01-11-2020,Sikkim,Renewable,Bio Waste,0
01-11-2020,Sikkim,Renewable,Bio Waster Offgrid,0
01-11-2020,Sikkim,Renewable,Small Hydro,52.11
01-11-2020,Sikkim,Renewable,Solar Ground,0
01-11-2020,Sikkim,Renewable,Solar Ground Based,0
01-11-2020,Sikkim,Renewable,Solar Hybrid,0
01-11-2020,Sikkim,Renewable,Solar Offgrid,0
01-11-2020,Sikkim,Renewable,Solar Rooftop,0.07
01-11-2020,Sikkim,Renewable,Wind,0
01-11-2020,Tamil Nadu,Non-Renewable,Hydro,2178.2
01-11-2020,Tamil Nadu,Non-Renewable,Natural Gas,1017.18
01-11-2020,Tamil Nadu,Non-Renewable,Nuclear,2440
01-11-2020,Tamil Nadu,Non-Renewable,Thermal,12871.701
01-11-2020,Tamil Nadu,Renewable,Bio Bagasse Cogen,969.1
01-11-2020,Tamil Nadu,Renewable,Bio Other Cogen,43.55
01-11-2020,Tamil Nadu,Renewable,Bio Waste,6.4
01-11-2020,Tamil Nadu,Renewable,Bio Waster Offgrid,0
01-11-2020,Tamil Nadu,Renewable,Small Hydro,123.05
01-11-2020,Tamil Nadu,Renewable,Solar Ground,3980.15
01-11-2020,Tamil Nadu,Renewable,Solar Ground Based,0
01-11-2020,Tamil Nadu,Renewable,Solar Hybrid,0
01-11-2020,Tamil Nadu,Renewable,Solar Offgrid,0
01-11-2020,Tamil Nadu,Renewable,Solar Rooftop,278.48
01-11-2020,Tamil Nadu,Renewable,Wind,9426.34
01-11-2020,Telangana,Non-Renewable,Hydro,2405.6
01-11-2020,Telangana,Non-Renewable,Natural Gas,0
01-11-2020,Telangana,Non-Renewable,Nuclear,0
01-11-2020,Telangana,Non-Renewable,Thermal,7032.5
01-11-2020,Telangana,Renewable,Bio Bagasse Cogen,158.1
01-11-2020,Telangana,Renewable,Bio Other Cogen,2
01-11-2020,Telangana,Renewable,Bio Waste,45.8
01-11-2020,Telangana,Renewable,Bio Waster Offgrid,0
01-11-2020,Telangana,Renewable,Small Hydro,90.87
01-11-2020,Telangana,Renewable,Solar Ground,3784.27
01-11-2020,Telangana,Renewable,Solar Ground Based,0
01-11-2020,Telangana,Renewable,Solar Hybrid,0
01-11-2020,Telangana,Renewable,Solar Offgrid,0
01-11-2020,Telangana,Renewable,Solar Rooftop,148.63
01-11-2020,Telangana,Renewable,Wind,128.1
01-11-2020,Tripura,Non-Renewable,Hydro,0
01-11-2020,Tripura,Non-Renewable,Natural Gas,1132.1
01-11-2020,Tripura,Non-Renewable,Nuclear,0
01-11-2020,Tripura,Non-Renewable,Thermal,0
01-11-2020,Tripura,Renewable,Bio Bagasse Cogen,0
01-11-2020,Tripura,Renewable,Bio Other Cogen,0
01-11-2020,Tripura,Renewable,Bio Waste,0
01-11-2020,Tripura,Renewable,Bio Waster Offgrid,0
01-11-2020,Tripura,Renewable,Small Hydro,16.01
01-11-2020,Tripura,Renewable,Solar Ground,5
01-11-2020,Tripura,Renewable,Solar Ground Based,0
01-11-2020,Tripura,Renewable,Solar Hybrid,0
01-11-2020,Tripura,Renewable,Solar Offgrid,0
01-11-2020,Tripura,Renewable,Solar Rooftop,4.41
01-11-2020,Tripura,Renewable,Wind,0
01-11-2020,Uttar Pradesh,Non-Renewable,Hydro,501.6
01-11-2020,Uttar Pradesh,Non-Renewable,Natural Gas,1493.14
01-11-2020,Uttar Pradesh,Non-Renewable,Nuclear,440
01-11-2020,Uttar Pradesh,Non-Renewable,Thermal,22409
01-11-2020,Uttar Pradesh,Renewable,Bio Bagasse Cogen,1957.5
01-11-2020,Uttar Pradesh,Renewable,Bio Other Cogen,159.76
01-11-2020,Uttar Pradesh,Renewable,Bio Waste,0
01-11-2020,Uttar Pradesh,Renewable,Bio Waster Offgrid,0
01-11-2020,Uttar Pradesh,Renewable,Small Hydro,49.1
01-11-2020,Uttar Pradesh,Renewable,Solar Ground,981.5
01-11-2020,Uttar Pradesh,Renewable,Solar Ground Based,0
01-11-2020,Uttar Pradesh,Renewable,Solar Hybrid,0
01-11-2020,Uttar Pradesh,Renewable,Solar Offgrid,0
01-11-2020,Uttar Pradesh,Renewable,Solar Rooftop,235.1
01-11-2020,Uttar Pradesh,Renewable,Wind,0
01-11-2020,Uttarakhand,Non-Renewable,Hydro,3756.35
01-11-2020,Uttarakhand,Non-Renewable,Natural Gas,450
01-11-2020,Uttarakhand,Non-Renewable,Nuclear,0
01-11-2020,Uttarakhand,Non-Renewable,Thermal,0
01-11-2020,Uttarakhand,Renewable,Bio Bagasse Cogen,72.72
01-11-2020,Uttarakhand,Renewable,Bio Other Cogen,57.5
01-11-2020,Uttarakhand,Renewable,Bio Waste,0
01-11-2020,Uttarakhand,Renewable,Bio Waster Offgrid,0
01-11-2020,Uttarakhand,Renewable,Small Hydro,214.32
01-11-2020,Uttarakhand,Renewable,Solar Ground,239.78
01-11-2020,Uttarakhand,Renewable,Solar Ground Based,0
01-11-2020,Uttarakhand,Renewable,Solar Hybrid,0
01-11-2020,Uttarakhand,Renewable,Solar Offgrid,0
01-11-2020,Uttarakhand,Renewable,Solar Rooftop,80.14
01-11-2020,Uttarakhand,Renewable,Wind,0
01-11-2020,West Bengal,Non-Renewable,Hydro,1341.2
01-11-2020,West Bengal,Non-Renewable,Natural Gas,80
01-11-2020,West Bengal,Non-Renewable,Nuclear,0
01-11-2020,West Bengal,Non-Renewable,Thermal,14165
01-11-2020,West Bengal,Renewable,Bio Bagasse Cogen,300
01-11-2020,West Bengal,Renewable,Bio Other Cogen,19.92
01-11-2020,West Bengal,Renewable,Bio Waste,0
01-11-2020,West Bengal,Renewable,Bio Waster Offgrid,0
01-11-2020,West Bengal,Renewable,Small Hydro,98.5
01-11-2020,West Bengal,Renewable,Solar Ground,100
01-11-2020,West Bengal,Renewable,Solar Ground Based,0
01-11-2020,West Bengal,Renewable,Solar Hybrid,0
01-11-2020,West Bengal,Renewable,Solar Offgrid,0
01-11-2020,West Bengal,Renewable,Solar Rooftop,49.81
01-11-2020,West Bengal,Renewable,Wind,0
01-11-2021,Andaman & Nicobar,Non-Renewable,Hydro,0
01-11-2021,Andaman & Nicobar,Non-Renewable,Natural Gas,0
01-11-2021,Andaman & Nicobar,Non-Renewable,Nuclear,0
01-11-2021,Andaman & Nicobar,Non-Renewable,Thermal,40.048
01-11-2021,Andaman & Nicobar,Renewable,Bio Bagasse Cogen,0
01-11-2021,Andaman & Nicobar,Renewable,Bio Other Cogen,0
01-11-2021,Andaman & Nicobar,Renewable,Bio Waste,0
01-11-2021,Andaman & Nicobar,Renewable,Bio Waster Offgrid,0
01-11-2021,Andaman & Nicobar,Renewable,Small Hydro,5.25
01-11-2021,Andaman & Nicobar,Renewable,Solar Ground,24.63
01-11-2021,Andaman & Nicobar,Renewable,Solar Ground Based,0
01-11-2021,Andaman & Nicobar,Renewable,Solar Hybrid,0
01-11-2021,Andaman & Nicobar,Renewable,Solar Offgrid,0.27
01-11-2021,Andaman & Nicobar,Renewable,Solar Rooftop,4.59
01-11-2021,Andaman & Nicobar,Renewable,Wind,0
01-11-2021,Andhra Pradesh,Non-Renewable,Hydro,1610
01-11-2021,Andhra Pradesh,Non-Renewable,Natural Gas,4898.544
01-11-2021,Andhra Pradesh,Non-Renewable,Nuclear,0
01-11-2021,Andhra Pradesh,Non-Renewable,Thermal,11626.8
01-11-2021,Andhra Pradesh,Renewable,Bio Bagasse Cogen,378.1
01-11-2021,Andhra Pradesh,Renewable,Bio Other Cogen,105.57
01-11-2021,Andhra Pradesh,Renewable,Bio Waste,38.16
01-11-2021,Andhra Pradesh,Renewable,Bio Waster Offgrid,29.21
01-11-2021,Andhra Pradesh,Renewable,Small Hydro,162.11
01-11-2021,Andhra Pradesh,Renewable,Solar Ground,4146.01
01-11-2021,Andhra Pradesh,Renewable,Solar Ground Based,0
01-11-2021,Andhra Pradesh,Renewable,Solar Hybrid,0
01-11-2021,Andhra Pradesh,Renewable,Solar Offgrid,88.34
01-11-2021,Andhra Pradesh,Renewable,Solar Rooftop,146.36
01-11-2021,Andhra Pradesh,Renewable,Wind,4096.65
01-11-2021,Arunachal Pradesh,Non-Renewable,Hydro,1115
01-11-2021,Arunachal Pradesh,Non-Renewable,Natural Gas,0
01-11-2021,Arunachal Pradesh,Non-Renewable,Nuclear,0
01-11-2021,Arunachal Pradesh,Non-Renewable,Thermal,0
01-11-2021,Arunachal Pradesh,Renewable,Bio Bagasse Cogen,0
01-11-2021,Arunachal Pradesh,Renewable,Bio Other Cogen,0
01-11-2021,Arunachal Pradesh,Renewable,Bio Waste,0
01-11-2021,Arunachal Pradesh,Renewable,Bio Waster Offgrid,0
01-11-2021,Arunachal Pradesh,Renewable,Small Hydro,131.105
01-11-2021,Arunachal Pradesh,Renewable,Solar Ground,1.27
01-11-2021,Arunachal Pradesh,Renewable,Solar Ground Based,0
01-11-2021,Arunachal Pradesh,Renewable,Solar Hybrid,0
01-11-2021,Arunachal Pradesh,Renewable,Solar Offgrid,5.62
01-11-2021,Arunachal Pradesh,Renewable,Solar Rooftop,4.34
01-11-2021,Arunachal Pradesh,Renewable,Wind,0
01-11-2021,Assam,Non-Renewable,Hydro,350
01-11-2021,Assam,Non-Renewable,Natural Gas,620.355
01-11-2021,Assam,Non-Renewable,Nuclear,0
01-11-2021,Assam,Non-Renewable,Thermal,750
01-11-2021,Assam,Renewable,Bio Bagasse Cogen,0
01-11-2021,Assam,Renewable,Bio Other Cogen,2
01-11-2021,Assam,Renewable,Bio Waste,0
01-11-2021,Assam,Renewable,Bio Waster Offgrid,0
01-11-2021,Assam,Renewable,Small Hydro,34.11
01-11-2021,Assam,Renewable,Solar Ground,25.67
01-11-2021,Assam,Renewable,Solar Ground Based,0
01-11-2021,Assam,Renewable,Solar Hybrid,0
01-11-2021,Assam,Renewable,Solar Offgrid,9.42
01-11-2021,Assam,Renewable,Solar Rooftop,33.48
01-11-2021,Assam,Renewable,Wind,0
01-11-2021,Bihar,Non-Renewable,Hydro,0
01-11-2021,Bihar,Non-Renewable,Natural Gas,0
01-11-2021,Bihar,Non-Renewable,Nuclear,0
01-11-2021,Bihar,Non-Renewable,Thermal,7960
01-11-2021,Bihar,Renewable,Bio Bagasse Cogen,112.5
01-11-2021,Bihar,Renewable,Bio Other Cogen,12.2
01-11-2021,Bihar,Renewable,Bio Waste,0
01-11-2021,Bihar,Renewable,Bio Waster Offgrid,1
01-11-2021,Bihar,Renewable,Small Hydro,70.7
01-11-2021,Bihar,Renewable,Solar Ground,138.93
01-11-2021,Bihar,Renewable,Solar Ground Based,0
01-11-2021,Bihar,Renewable,Solar Hybrid,0
01-11-2021,Bihar,Renewable,Solar Offgrid,21.05
01-11-2021,Bihar,Renewable,Solar Rooftop,30.55
01-11-2021,Bihar,Renewable,Wind,0
01-11-2021,Chandigarh,Renewable,Bio Bagasse Cogen,0
01-11-2021,Chandigarh,Renewable,Bio Other Cogen,0
01-11-2021,Chandigarh,Renewable,Bio Waste,0
01-11-2021,Chandigarh,Renewable,Bio Waster Offgrid,0
01-11-2021,Chandigarh,Renewable,Small Hydro,0
01-11-2021,Chandigarh,Renewable,Solar Ground,6.34
01-11-2021,Chandigarh,Renewable,Solar Ground Based,0
01-11-2021,Chandigarh,Renewable,Solar Hybrid,0
01-11-2021,Chandigarh,Renewable,Solar Offgrid,0.81
01-11-2021,Chandigarh,Renewable,Solar Rooftop,46.3
01-11-2021,Chandigarh,Renewable,Wind,0
01-11-2021,Chhatisgarh,Non-Renewable,Hydro,120
01-11-2021,Chhatisgarh,Non-Renewable,Natural Gas,0
01-11-2021,Chhatisgarh,Non-Renewable,Nuclear,0
01-11-2021,Chhatisgarh,Non-Renewable,Thermal,23688
01-11-2021,Chhatisgarh,Renewable,Bio Bagasse Cogen,272.09
01-11-2021,Chhatisgarh,Renewable,Bio Other Cogen,2.5
01-11-2021,Chhatisgarh,Renewable,Bio Waste,0
01-11-2021,Chhatisgarh,Renewable,Bio Waster Offgrid,0.41
01-11-2021,Chhatisgarh,Renewable,Small Hydro,76
01-11-2021,Chhatisgarh,Renewable,Solar Ground,277.14
01-11-2021,Chhatisgarh,Renewable,Solar Ground Based,0
01-11-2021,Chhatisgarh,Renewable,Solar Hybrid,0
01-11-2021,Chhatisgarh,Renewable,Solar Offgrid,192.75
01-11-2021,Chhatisgarh,Renewable,Solar Rooftop,31.69
01-11-2021,Chhatisgarh,Renewable,Wind,0
01-11-2021,Dadar & Nagar Haveli,Renewable,Bio Bagasse Cogen,0
01-11-2021,Dadar & Nagar Haveli,Renewable,Bio Other Cogen,0
01-11-2021,Dadar & Nagar Haveli,Renewable,Bio Waste,0
01-11-2021,Dadar & Nagar Haveli,Renewable,Bio Waster Offgrid,0
01-11-2021,Dadar & Nagar Haveli,Renewable,Small Hydro,0
01-11-2021,Dadar & Nagar Haveli,Renewable,Solar Ground,2.49
01-11-2021,Dadar & Nagar Haveli,Renewable,Solar Ground Based,0
01-11-2021,Dadar & Nagar Haveli,Renewable,Solar Hybrid,0
01-11-2021,Dadar & Nagar Haveli,Renewable,Solar Offgrid,0
01-11-2021,Dadar & Nagar Haveli,Renewable,Solar Rooftop,2.97
01-11-2021,Dadar & Nagar Haveli,Renewable,Wind,0
01-11-2021,Daman & Diu,Renewable,Bio Bagasse Cogen,0
01-11-2021,Daman & Diu,Renewable,Bio Other Cogen,0
01-11-2021,Daman & Diu,Renewable,Bio Waste,0
01-11-2021,Daman & Diu,Renewable,Bio Waster Offgrid,0
01-11-2021,Daman & Diu,Renewable,Small Hydro,0
01-11-2021,Daman & Diu,Renewable,Solar Ground,10.15
01-11-2021,Daman & Diu,Renewable,Solar Ground Based,0
01-11-2021,Daman & Diu,Renewable,Solar Hybrid,0
01-11-2021,Daman & Diu,Renewable,Solar Offgrid,0
01-11-2021,Daman & Diu,Renewable,Solar Rooftop,30.57
01-11-2021,Daman & Diu,Renewable,Wind,0
01-11-2021,Delhi,Non-Renewable,Hydro,0
01-11-2021,Delhi,Non-Renewable,Natural Gas,2208.4
01-11-2021,Delhi,Non-Renewable,Nuclear,0
01-11-2021,Delhi,Non-Renewable,Thermal,0
01-11-2021,Delhi,Renewable,Bio Bagasse Cogen,0
01-11-2021,Delhi,Renewable,Bio Other Cogen,0
01-11-2021,Delhi,Renewable,Bio Waste,52
01-11-2021,Delhi,Renewable,Bio Waster Offgrid,0
01-11-2021,Delhi,Renewable,Small Hydro,0
01-11-2021,Delhi,Renewable,Solar Ground,8.96
01-11-2021,Delhi,Renewable,Solar Ground Based,0
01-11-2021,Delhi,Renewable,Solar Hybrid,0
01-11-2021,Delhi,Renewable,Solar Offgrid,1.46
01-11-2021,Delhi,Renewable,Solar Rooftop,200.7
01-11-2021,Delhi,Renewable,Wind,0
01-11-2021,Goa,Non-Renewable,Hydro,0
01-11-2021,Goa,Non-Renewable,Natural Gas,48
01-11-2021,Goa,Non-Renewable,Nuclear,0
01-11-2021,Goa,Non-Renewable,Thermal,0
01-11-2021,Goa,Renewable,Bio Bagasse Cogen,0
01-11-2021,Goa,Renewable,Bio Other Cogen,0
01-11-2021,Goa,Renewable,Bio Waste,0.34
01-11-2021,Goa,Renewable,Bio Waster Offgrid,0
01-11-2021,Goa,Renewable,Small Hydro,0.05
01-11-2021,Goa,Renewable,Solar Ground,0.95
01-11-2021,Goa,Renewable,Solar Ground Based,0
01-11-2021,Goa,Renewable,Solar Hybrid,0
01-11-2021,Goa,Renewable,Solar Offgrid,0.12
01-11-2021,Goa,Renewable,Solar Rooftop,17.42
01-11-2021,Goa,Renewable,Wind,0
01-11-2021,Gujarat,Non-Renewable,Hydro,1990
01-11-2021,Gujarat,Non-Renewable,Natural Gas,7551.41
01-11-2021,Gujarat,Non-Renewable,Nuclear,440
01-11-2021,Gujarat,Non-Renewable,Thermal,16092
01-11-2021,Gujarat,Renewable,Bio Bagasse Cogen,65.3
01-11-2021,Gujarat,Renewable,Bio Other Cogen,12
01-11-2021,Gujarat,Renewable,Bio Waste,7.5
01-11-2021,Gujarat,Renewable,Bio Waster Offgrid,22.58
01-11-2021,Gujarat,Renewable,Small Hydro,84.89
01-11-2021,Gujarat,Renewable,Solar Ground,4544.37
01-11-2021,Gujarat,Renewable,Solar Ground Based,0
01-11-2021,Gujarat,Renewable,Solar Hybrid,0
01-11-2021,Gujarat,Renewable,Solar Offgrid,40.99
01-11-2021,Gujarat,Renewable,Solar Rooftop,1572.48
01-11-2021,Gujarat,Renewable,Wind,8969.12
01-11-2021,Haryana,Non-Renewable,Hydro,0
01-11-2021,Haryana,Non-Renewable,Natural Gas,431.59
01-11-2021,Haryana,Non-Renewable,Nuclear,0
01-11-2021,Haryana,Non-Renewable,Thermal,5330
01-11-2021,Haryana,Renewable,Bio Bagasse Cogen,121.4
01-11-2021,Haryana,Renewable,Bio Other Cogen,89.26
01-11-2021,Haryana,Renewable,Bio Waste,9.2
01-11-2021,Haryana,Renewable,Bio Waster Offgrid,6.14
01-11-2021,Haryana,Renewable,Small Hydro,73.5
01-11-2021,Haryana,Renewable,Solar Ground,195.8
01-11-2021,Haryana,Renewable,Solar Ground Based,0
01-11-2021,Haryana,Renewable,Solar Hybrid,0
01-11-2021,Haryana,Renewable,Solar Offgrid,194.18
01-11-2021,Haryana,Renewable,Solar Rooftop,397.4
01-11-2021,Haryana,Renewable,Wind,0
01-11-2021,Himachal Pradesh,Non-Renewable,Hydro,10065.02
01-11-2021,Himachal Pradesh,Non-Renewable,Natural Gas,0
01-11-2021,Himachal Pradesh,Non-Renewable,Nuclear,0
01-11-2021,Himachal Pradesh,Non-Renewable,Thermal,0
01-11-2021,Himachal Pradesh,Renewable,Bio Bagasse Cogen,0
01-11-2021,Himachal Pradesh,Renewable,Bio Other Cogen,9.2
01-11-2021,Himachal Pradesh,Renewable,Bio Waste,0
01-11-2021,Himachal Pradesh,Renewable,Bio Waster Offgrid,1
01-11-2021,Himachal Pradesh,Renewable,Small Hydro,949.31
01-11-2021,Himachal Pradesh,Renewable,Solar Ground,25.75
01-11-2021,Himachal Pradesh,Renewable,Solar Ground Based,0
01-11-2021,Himachal Pradesh,Renewable,Solar Hybrid,0
01-11-2021,Himachal Pradesh,Renewable,Solar Offgrid,18.64
01-11-2021,Himachal Pradesh,Renewable,Solar Rooftop,19.29
01-11-2021,Himachal Pradesh,Renewable,Wind,0
01-11-2021,Jammu & Kashmir,Non-Renewable,Hydro,3360
01-11-2021,Jammu & Kashmir,Non-Renewable,Natural Gas,175
01-11-2021,Jammu & Kashmir,Non-Renewable,Nuclear,0
01-11-2021,Jammu & Kashmir,Non-Renewable,Thermal,0
01-11-2021,Jammu & Kashmir,Renewable,Bio Bagasse Cogen,0
01-11-2021,Jammu & Kashmir,Renewable,Bio Other Cogen,0
01-11-2021,Jammu & Kashmir,Renewable,Bio Waste,0
01-11-2021,Jammu & Kashmir,Renewable,Bio Waster Offgrid,0
01-11-2021,Jammu & Kashmir,Renewable,Small Hydro,144.68
01-11-2021,Jammu & Kashmir,Renewable,Solar Ground,2.49
01-11-2021,Jammu & Kashmir,Renewable,Solar Ground Based,0
01-11-2021,Jammu & Kashmir,Renewable,Solar Hybrid,0
01-11-2021,Jammu & Kashmir,Renewable,Solar Offgrid,22.38
01-11-2021,Jammu & Kashmir,Renewable,Solar Rooftop,22
01-11-2021,Jammu & Kashmir,Renewable,Wind,0
01-11-2021,Jharkhand,Non-Renewable,Hydro,210
01-11-2021,Jharkhand,Non-Renewable,Natural Gas,0
01-11-2021,Jharkhand,Non-Renewable,Nuclear,0
01-11-2021,Jharkhand,Non-Renewable,Thermal,4250
01-11-2021,Jharkhand,Renewable,Bio Bagasse Cogen,0
01-11-2021,Jharkhand,Renewable,Bio Other Cogen,4.3
01-11-2021,Jharkhand,Renewable,Bio Waste,0
01-11-2021,Jharkhand,Renewable,Bio Waster Offgrid,0
01-11-2021,Jharkhand,Renewable,Small Hydro,4.05
01-11-2021,Jharkhand,Renewable,Solar Ground,19.05
01-11-2021,Jharkhand,Renewable,Solar Ground Based,0
01-11-2021,Jharkhand,Renewable,Solar Hybrid,0
01-11-2021,Jharkhand,Renewable,Solar Offgrid,34.51
01-11-2021,Jharkhand,Renewable,Solar Rooftop,34.51
01-11-2021,Jharkhand,Renewable,Wind,0
01-11-2021,Karnataka,Non-Renewable,Hydro,3689.2
01-11-2021,Karnataka,Non-Renewable,Natural Gas,0
01-11-2021,Karnataka,Non-Renewable,Nuclear,880
01-11-2021,Karnataka,Non-Renewable,Thermal,9505.2
01-11-2021,Karnataka,Renewable,Bio Bagasse Cogen,1867.1
01-11-2021,Karnataka,Renewable,Bio Other Cogen,20.2
01-11-2021,Karnataka,Renewable,Bio Waste,1
01-11-2021,Karnataka,Renewable,Bio Waster Offgrid,13.85
01-11-2021,Karnataka,Renewable,Small Hydro,1280.73
01-11-2021,Karnataka,Renewable,Solar Ground,7145.05
01-11-2021,Karnataka,Renewable,Solar Ground Based,0
01-11-2021,Karnataka,Renewable,Solar Hybrid,0
01-11-2021,Karnataka,Renewable,Solar Offgrid,30.31
01-11-2021,Karnataka,Renewable,Solar Rooftop,338.35
01-11-2021,Karnataka,Renewable,Wind,5066.7
01-11-2021,Kerala,Non-Renewable,Hydro,1856.5
01-11-2021,Kerala,Non-Renewable,Natural Gas,533.58
01-11-2021,Kerala,Non-Renewable,Nuclear,0
01-11-2021,Kerala,Non-Renewable,Thermal,159.96
01-11-2021,Kerala,Renewable,Bio Bagasse Cogen,0
01-11-2021,Kerala,Renewable,Bio Other Cogen,2.27
01-11-2021,Kerala,Renewable,Bio Waste,0
01-11-2021,Kerala,Renewable,Bio Waster Offgrid,0.23
01-11-2021,Kerala,Renewable,Small Hydro,241.02
01-11-2021,Kerala,Renewable,Solar Ground,150
01-11-2021,Kerala,Renewable,Solar Ground Based,0
01-11-2021,Kerala,Renewable,Solar Hybrid,0
01-11-2021,Kerala,Renewable,Solar Offgrid,20.59
01-11-2021,Kerala,Renewable,Solar Rooftop,156.3
01-11-2021,Kerala,Renewable,Wind,62.5
01-11-2021,Ladakh,Non-Renewable,Hydro,89
01-11-2021,Ladakh,Non-Renewable,Natural Gas,0
01-11-2021,Ladakh,Non-Renewable,Nuclear,0
01-11-2021,Ladakh,Non-Renewable,Thermal,0
01-11-2021,Ladakh,Renewable,Bio Bagasse Cogen,0
01-11-2021,Ladakh,Renewable,Bio Other Cogen,0
01-11-2021,Ladakh,Renewable,Bio Waste,0
01-11-2021,Ladakh,Renewable,Bio Waster Offgrid,0
01-11-2021,Ladakh,Renewable,Small Hydro,39.64
01-11-2021,Ladakh,Renewable,Solar Ground,6
01-11-2021,Ladakh,Renewable,Solar Ground Based,0
01-11-2021,Ladakh,Renewable,Solar Hybrid,0
01-11-2021,Ladakh,Renewable,Solar Offgrid,0
01-11-2021,Ladakh,Renewable,Solar Rooftop,1.8
01-11-2021,Ladakh,Renewable,Wind,0
01-11-2021,Lakshadweep,Non-Renewable,Hydro,0
01-11-2021,Lakshadweep,Non-Renewable,Natural Gas,0
01-11-2021,Lakshadweep,Non-Renewable,Nuclear,0
01-11-2021,Lakshadweep,Non-Renewable,Thermal,0
01-11-2021,Lakshwadeep,Renewable,Bio Bagasse Cogen,0
01-11-2021,Lakshwadeep,Renewable,Bio Other Cogen,0
01-11-2021,Lakshwadeep,Renewable,Bio Waste,0
01-11-2021,Lakshwadeep,Renewable,Bio Waster Offgrid,0
01-11-2021,Lakshwadeep,Renewable,Small Hydro,0
01-11-2021,Lakshwadeep,Renewable,Solar Ground,0.75
01-11-2021,Lakshwadeep,Renewable,Solar Ground Based,0
01-11-2021,Lakshwadeep,Renewable,Solar Hybrid,0
01-11-2021,Lakshwadeep,Renewable,Solar Offgrid,2.52
01-11-2021,Lakshwadeep,Renewable,Solar Rooftop,0
01-11-2021,Lakshwadeep,Renewable,Wind,0
01-11-2021,Madhya Pradesh,Non-Renewable,Hydro,2235
01-11-2021,Madhya Pradesh,Non-Renewable,Natural Gas,0
01-11-2021,Madhya Pradesh,Non-Renewable,Nuclear,0
01-11-2021,Madhya Pradesh,Non-Renewable,Thermal,21950
01-11-2021,Madhya Pradesh,Renewable,Bio Bagasse Cogen,92.5
01-11-2021,Madhya Pradesh,Renewable,Bio Other Cogen,14.85
01-11-2021,Madhya Pradesh,Renewable,Bio Waste,15.4
01-11-2021,Madhya Pradesh,Renewable,Bio Waster Offgrid,5.25
01-11-2021,Madhya Pradesh,Renewable,Small Hydro,99.71
01-11-2021,Madhya Pradesh,Renewable,Solar Ground,2431.88
01-11-2021,Madhya Pradesh,Renewable,Solar Ground Based,0
01-11-2021,Madhya Pradesh,Renewable,Solar Hybrid,0
