YYYY-MM,State,Type,Source,Capacity_MW
2019-12,Sikkim,Renewable,Small Hydro,52.11
2019-12,Sikkim,Renewable,Solar Rooftop,0.07
2019-12,Tamil Nadu,Non-Renewable,Hydro,2178.2
2019-12,Tamil Nadu,Non-Renewable,Natural Gas,1017.18
2019-12,Tamil Nadu,Non-Renewable,Nuclear,2440
2019-12,Tamil Nadu,Non-Renewable,Thermal,13371.701
2019-12,Tamil Nadu,Renewable,Bio Bagasse Cogen,969
2019-12,Tamil Nadu,Renewable,Bio Other Cogen,28.55
2019-12,Tamil Nadu,Renewable,Bio Waste,6.4
2019-12,Tamil Nadu,Renewable,Small Hydro,123.05
2019-12,Tamil Nadu,Renewable,Solar Ground,3632.52
2019-12,Tamil Nadu,Renewable,Solar Rooftop,155.84
2019-12,Tamil Nadu,Renewable,Wind,9285.27
2019-12,Telangana,Non-Renewable,Hydro,2405.6
2019-12,Telangana,Non-Renewable,Thermal,7182.5
2019-12,Telangana,Renewable,Bio Bagasse Cogen,158.1
2019-12,Telangana,Renewable,Bio Other Cogen,1
2019-12,Telangana,Renewable,Bio Waste,18.5
2019-12,Telangana,Renewable,Small Hydro,90.87
2019-12,Telangana,Renewable,Solar Ground,3530.29
2019-12,Telangana,Renewable,Solar Rooftop,90.46
2019-12,Telangana,Renewable,Wind,128.1
2019-12,Tripura,Non-Renewable,Natural Gas,1132.1
2019-12,Tripura,Renewable,Small Hydro,16.01
2019-12,Tripura,Renewable,Solar Ground,5
2019-12,Tripura,Renewable,Solar Rooftop,4.41
2019-12,Uttar Pradesh,Non-Renewable,Hydro,501.6
2019-12,Uttar Pradesh,Non-Renewable,Natural Gas,1493.14
2019-12,Uttar Pradesh,Non-Renewable,Nuclear,440
2019-12,Uttar Pradesh,Non-Renewable,Thermal,22409
2019-12,Uttar Pradesh,Renewable,Bio Bagasse Cogen,1957.5
2019-12,Uttar Pradesh,Renewable,Bio Other Cogen,158.01
2019-12,Uttar Pradesh,Renewable,Small Hydro,25.1
2019-12,Uttar Pradesh,Renewable,Solar Ground,899
2019-12,Uttar Pradesh,Renewable,Solar Rooftop,146.1
2019-12,Uttarakhand,Non-Renewable,Hydro,3756.35
2019-12,Uttarakhand,Non-Renewable,Natural Gas,450
2019-12,Uttarakhand,Renewable,Bio Bagasse Cogen,73
2019-12,Uttarakhand,Renewable,Bio Other Cogen,57.5
2019-12,Uttarakhand,Renewable,Small Hydro,214.32
2019-12,Uttarakhand,Renewable,Solar Ground,239.78
2019-12,Uttarakhand,Renewable,Solar Rooftop,75.71
2019-12,West Bengal,Non-Renewable,Hydro,1341.2
2019-12,West Bengal,Non-Renewable,Natural Gas,80
2019-12,West Bengal,Non-Renewable,Thermal,14275
2019-12,West Bengal,Renewable,Bio Bagasse Cogen,300
2019-12,West Bengal,Renewable,Bio Other Cogen,19.92
2019-12,West Bengal,Renewable,Small Hydro,98.5
2019-12,West Bengal,Renewable,Solar Ground,66.25
2019-12,West Bengal,Renewable,Solar Rooftop,43.16
2020-12,Andaman & Nicobar,Non-Renewable,Thermal,40.048
2020-12,Andaman & Nicobar,Renewable,Small Hydro,5.25
2020-12,Andaman & Nicobar,Renewable,Solar Ground,24.63
2020-12,Andaman & Nicobar,Renewable,Solar Rooftop,4.59
2020-12,Andhra Pradesh,Non-Renewable,Hydro,1610
2020-12,Andhra Pradesh,Non-Renewable,Natural Gas,4898.544
2020-12,Andhra Pradesh,Non-Renewable,Thermal,11626.8
2020-12,Andhra Pradesh,Renewable,Bio Bagasse Cogen,378.1
2020-12,Andhra Pradesh,Renewable,Bio Other Cogen,105.57
2020-12,Andhra Pradesh,Renewable,Bio Waste,23.16
2020-12,Andhra Pradesh,Renewable,Small Hydro,162.11
2020-12,Andhra Pradesh,Renewable,Solar Ground,3749.74
2020-12,Andhra Pradesh,Renewable,Solar Rooftop,94.43
2020-12,Andhra Pradesh,Renewable,Wind,4092.45
2020-12,Arunachal Pradesh,Non-Renewable,Hydro,815
2020-12,Arunachal Pradesh,Renewable,Small Hydro,131.105
2020-12,Arunachal Pradesh,Renewable,Solar Ground,1.27
2020-12,Arunachal Pradesh,Renewable,Solar Rooftop,4.34
2020-12,Assam,Non-Renewable,Hydro,350
2020-12,Assam,Non-Renewable,Natural Gas,620.355
2020-12,Assam,Non-Renewable,Thermal,750
2020-12,Assam,Renewable,Bio Other Cogen,2
2020-12,Assam,Renewable,Small Hydro,34.11
2020-12,Assam,Renewable,Solar Ground,10.67
2020-12,Assam,Renewable,Solar Rooftop,32.32
2020-12,Bihar,Non-Renewable,Thermal,6390
2020-12,Bihar,Renewable,Bio Bagasse Cogen,112.5
2020-12,Bihar,Renewable,Bio Other Cogen,12.2
2020-12,Bihar,Renewable,Small Hydro,70.7
2020-12,Bihar,Renewable,Solar Ground,138.93
2020-12,Bihar,Renewable,Solar Rooftop,18.48
2020-12,Chandigarh,Renewable,Solar Ground,6.34
2020-12,Chandigarh,Renewable,Solar Rooftop,38.82
2020-12,Chhatisgarh,Non-Renewable,Hydro,120
2020-12,Chhatisgarh,Non-Renewable,Thermal,23928
2020-12,Chhatisgarh,Renewable,Bio Bagasse Cogen,242.4
2020-12,Chhatisgarh,Renewable,Bio Other Cogen,2.5
2020-12,Chhatisgarh,Renewable,Small Hydro,76
2020-12,Chhatisgarh,Renewable,Solar Ground,215.83
2020-12,Chhatisgarh,Renewable,Solar Rooftop,24.17
2020-12,Dadar & Nagar Haveli,Renewable,Solar Ground,2.49
2020-12,Dadar & Nagar Haveli,Renewable,Solar Rooftop,2.97
2020-12,Daman & Diu,Renewable,Solar Ground,10.15
2020-12,Daman & Diu,Renewable,Solar Rooftop,29.82
2020-12,Delhi,Non-Renewable,Natural Gas,2208.4
2020-12,Delhi,Renewable,Bio Waste,52
2020-12,Delhi,Renewable,Solar Ground,8.96
2020-12,Delhi,Renewable,Solar Rooftop,167.5
2020-12,Goa,Non-Renewable,Natural Gas,48
2020-12,Goa,Renewable,Bio Waste,0.34
2020-12,Goa,Renewable,Small Hydro,0.05
2020-12,Goa,Renewable,Solar Ground,0.95
2020-12,Goa,Renewable,Solar Rooftop,3.83
2020-12,Gujarat,Non-Renewable,Hydro,1990
2020-12,Gujarat,Non-Renewable,Natural Gas,7551.41
2020-12,Gujarat,Non-Renewable,Nuclear,440
2020-12,Gujarat,Non-Renewable,Thermal,16232
2020-12,Gujarat,Renewable,Bio Bagasse Cogen,65.3
2020-12,Gujarat,Renewable,Bio Other Cogen,12
2020-12,Gujarat,Renewable,Small Hydro,78.94
2020-12,Gujarat,Renewable,Solar Ground,3005.95
2020-12,Gujarat,Renewable,Solar Rooftop,912.53
2020-12,Gujarat,Renewable,Wind,8192.52
2020-12,Haryana,Non-Renewable,Natural Gas,431.59
2020-12,Haryana,Non-Renewable,Thermal,5330
2020-12,Haryana,Renewable,Bio Bagasse Cogen,121.4
2020-12,Haryana,Renewable,Bio Other Cogen,89.26
2020-12,Haryana,Renewable,Bio Waste,1.2
2020-12,Haryana,Renewable,Small Hydro,73.5
2020-12,Haryana,Renewable,Solar Ground,130.8
2020-12,Haryana,Renewable,Solar Rooftop,131.62
2020-12,Himachal Pradesh,Non-Renewable,Hydro,9809.02
2020-12,Himachal Pradesh,Renewable,Bio Other Cogen,9.2
2020-12,Himachal Pradesh,Renewable,Small Hydro,911.51
2020-12,Himachal Pradesh,Renewable,Solar Ground,24
2020-12,Himachal Pradesh,Renewable,Solar Rooftop,18.73
2020-12,Jammu & Kashmir,Non-Renewable,Hydro,3360
2020-12,Jammu & Kashmir,Non-Renewable,Natural Gas,175
2020-12,Jammu & Kashmir,Renewable,Small Hydro,185.98
2020-12,Jammu & Kashmir,Renewable,Solar Ground,8.49
2020-12,Jammu & Kashmir,Renewable,Solar Rooftop,12.24
2020-12,Jharkhand,Non-Renewable,Hydro,210
2020-12,Jharkhand,Non-Renewable,Thermal,4460
2020-12,Jharkhand,Renewable,Bio Other Cogen,4.3
2020-12,Jharkhand,Renewable,Small Hydro,4.05
2020-12,Jharkhand,Renewable,Solar Ground,19.05
2020-12,Jharkhand,Renewable,Solar Rooftop,20.01
2020-12,Karnataka,Non-Renewable,Hydro,3644.2
2020-12,Karnataka,Non-Renewable,Nuclear,880
2020-12,Karnataka,Non-Renewable,Thermal,9505.2
2020-12,Karnataka,Renewable,Bio Bagasse Cogen,1867.1
2020-12,Karnataka,Renewable,Bio Other Cogen,20.2
2020-12,Karnataka,Renewable,Bio Waste,1
2020-12,Karnataka,Renewable,Small Hydro,1280.73
2020-12,Karnataka,Renewable,Solar Ground,7079.16
2020-12,Karnataka,Renewable,Solar Rooftop,249.71
2020-12,Karnataka,Renewable,Wind,4868.8
2020-12,Kerala,Non-Renewable,Hydro,1856.5
2020-12,Kerala,Non-Renewable,Natural Gas,533.58
2020-12,Kerala,Non-Renewable,Thermal,159.96
2020-12,Kerala,Renewable,Bio Other Cogen,2.27
2020-12,Kerala,Renewable,Small Hydro,222.02
2020-12,Kerala,Renewable,Solar Ground,100
2020-12,Kerala,Renewable,Solar Rooftop,46.92
2020-12,Kerala,Renewable,Wind,62.5
2020-12,Ladakh,Non-Renewable,Hydro,89
2020-12,Lakshwadeep,Renewable,Solar Ground,0.75
2020-12,Madhya Pradesh,Non-Renewable,Hydro,2235
2020-12,Madhya Pradesh,Non-Renewable,Thermal,21150
2020-12,Madhya Pradesh,Renewable,Bio Bagasse Cogen,92.5
2020-12,Madhya Pradesh,Renewable,Bio Other Cogen,14.85
2020-12,Madhya Pradesh,Renewable,Bio Waste,15.4
2020-12,Madhya Pradesh,Renewable,Small Hydro,99.71
2020-12,Madhya Pradesh,Renewable,Solar Ground,2381.31
2020-12,Madhya Pradesh,Renewable,Solar Rooftop,58.84
2020-12,Madhya Pradesh,Renewable,Wind,2519.89
2020-12,Maharashtra,Non-Renewable,Hydro,3047
2020-12,Maharashtra,Non-Renewable,Natural Gas,3207.08
2020-12,Maharashtra,Non-Renewable,Nuclear,1400
2020-12,Maharashtra,Non-Renewable,Thermal,24966
2020-12,Maharashtra,Renewable,Bio Bagasse Cogen,2568
2020-12,Maharashtra,Renewable,Bio Other Cogen,16.4
2020-12,Maharashtra,Renewable,Bio Waste,12.59
2020-12,Maharashtra,Renewable,Small Hydro,379.58
2020-12,Maharashtra,Renewable,Solar Ground,1632.24
2020-12,Maharashtra,Renewable,Solar Rooftop,263.58
2020-12,Maharashtra,Renewable,Wind,5000.33
2020-12,Manipur,Non-Renewable,Hydro,105
2020-12,Manipur,Non-Renewable,Thermal,36
2020-12,Manipur,Renewable,Small Hydro,5.45
2020-12,Manipur,Renewable,Solar Rooftop,6.36
2020-12,Meghalaya,Non-Renewable,Hydro,322
2020-12,Meghalaya,Renewable,Bio Other Cogen,13.8
2020-12,Meghalaya,Renewable,Small Hydro,32.53
2020-12,Meghalaya,Renewable,Solar Rooftop,0.12
2020-12,Mizoram,Non-Renewable,Hydro,60
2020-12,Mizoram,Renewable,Small Hydro,36.47
2020-12,Mizoram,Renewable,Solar Ground,0.1
2020-12,Mizoram,Renewable,Solar Rooftop,1.43
2020-12,Nagaland,Non-Renewable,Hydro,75
2020-12,Nagaland,Renewable,Small Hydro,30.67
2020-12,Nagaland,Renewable,Solar Rooftop,1
2020-12,Odisha,Non-Renewable,Hydro,2142.25
2020-12,Odisha,Non-Renewable,Thermal,9800
2020-12,Odisha,Renewable,Bio Bagasse Cogen,50.4
2020-12,Odisha,Renewable,Bio Other Cogen,8.82
2020-12,Odisha,Renewable,Small Hydro,88.63
2020-12,Odisha,Renewable,Solar Ground,383.56
2020-12,Odisha,Renewable,Solar Rooftop,16.04
2020-12,Others,Renewable,Wind,4.3
2020-12,Pondicherry,Non-Renewable,Natural Gas,32.5
2020-12,Pondicherry,Renewable,Solar Ground,0.03
2020-12,Pondicherry,Renewable,Solar Rooftop,7.51
2020-12,Punjab,Non-Renewable,Hydro,1096.3
2020-12,Punjab,Non-Renewable,Thermal,5680
2020-12,Punjab,Renewable,Bio Bagasse Cogen,299.5
2020-12,Punjab,Renewable,Bio Other Cogen,173.95
2020-12,Punjab,Renewable,Bio Waste,10.75
2020-12,Punjab,Renewable,Small Hydro,173.55
2020-12,Punjab,Renewable,Solar Ground,828.58
2020-12,Punjab,Renewable,Solar Rooftop,118.52
2020-12,Rajasthan,Non-Renewable,Hydro,411
2020-12,Rajasthan,Non-Renewable,Natural Gas,1023.13
2020-12,Rajasthan,Non-Renewable,Nuclear,1180
2020-12,Rajasthan,Non-Renewable,Thermal,9820
2020-12,Rajasthan,Renewable,Bio Bagasse Cogen,119.25
2020-12,Rajasthan,Renewable,Bio Other Cogen,2
2020-12,Rajasthan,Renewable,Small Hydro,23.85
2020-12,Rajasthan,Renewable,Solar Ground,5002.08
2020-12,Rajasthan,Renewable,Solar Rooftop,387.4
2020-12,Rajasthan,Renewable,Wind,4326.82
2020-12,Sikkim,Non-Renewable,Hydro,2169
2020-12,Sikkim,Renewable,Small Hydro,52.11
2020-12,Sikkim,Renewable,Solar Rooftop,0.07
2020-12,Tamil Nadu,Non-Renewable,Hydro,2178.2
2020-12,Tamil Nadu,Non-Renewable,Natural Gas,1017.18
2020-12,Tamil Nadu,Non-Renewable,Nuclear,2440
2020-12,Tamil Nadu,Non-Renewable,Thermal,12871.701
2020-12,Tamil Nadu,Renewable,Bio Bagasse Cogen,969.1
2020-12,Tamil Nadu,Renewable,Bio Other Cogen,43.55
2020-12,Tamil Nadu,Renewable,Bio Waste,6.4
2020-12,Tamil Nadu,Renewable,Small Hydro,123.05
2020-12,Tamil Nadu,Renewable,Solar Ground,4006.15
2020-12,Tamil Nadu,Renewable,Solar Rooftop,309.63
2020-12,Tamil Nadu,Renewable,Wind,9428.44
2020-12,Telangana,Non-Renewable,Hydro,2405.6
2020-12,Telangana,Non-Renewable,Thermal,7302.5
2020-12,Telangana,Renewable,Bio Bagasse Cogen,158.1
2020-12,Telangana,Renewable,Bio Other Cogen,2
2020-12,Telangana,Renewable,Bio Waste,45.8
2020-12,Telangana,Renewable,Small Hydro,90.87
2020-12,Telangana,Renewable,Solar Ground,3784.27
2020-12,Telangana,Renewable,Solar Rooftop,152.09
2020-12,Telangana,Renewable,Wind,128.1
2020-12,Tripura,Non-Renewable,Natural Gas,1132.1
2020-12,Tripura,Renewable,Small Hydro,16.01
2020-12,Tripura,Renewable,Solar Ground,5
2020-12,Tripura,Renewable,Solar Rooftop,4.41
2020-12,Uttar Pradesh,Non-Renewable,Hydro,501.6
2020-12,Uttar Pradesh,Non-Renewable,Natural Gas,1493.14
2020-12,Uttar Pradesh,Non-Renewable,Nuclear,440
2020-12,Uttar Pradesh,Non-Renewable,Thermal,22409
2020-12,Uttar Pradesh,Renewable,Bio Bagasse Cogen,1957.5
2020-12,Uttar Pradesh,Renewable,Bio Other Cogen,159.76
2020-12,Uttar Pradesh,Renewable,Small Hydro,49.1
2020-12,Uttar Pradesh,Renewable,Solar Ground,1057.75
2020-12,Uttar Pradesh,Renewable,Solar Rooftop,235.1
2020-12,Uttarakhand,Non-Renewable,Hydro,3855.35
2020-12,Uttarakhand,Non-Renewable,Natural Gas,450
2020-12,Uttarakhand,Renewable,Bio Bagasse Cogen,72.72
2020-12,Uttarakhand,Renewable,Bio Other Cogen,57.5
2020-12,Uttarakhand,Renewable,Small Hydro,214.32
2020-12,Uttarakhand,Renewable,Solar Ground,239.78
2020-12,Uttarakhand,Renewable,Solar Rooftop,80.66
2020-12,West Bengal,Non-Renewable,Hydro,1341.2
2020-12,West Bengal,Non-Renewable,Natural Gas,80
2020-12,West Bengal,Non-Renewable,Thermal,14165
2020-12,West Bengal,Renewable,Bio Bagasse Cogen,300
2020-12,West Bengal,Renewable,Bio Other Cogen,19.92
2020-12,West Bengal,Renewable,Small Hydro,98.5
2020-12,West Bengal,Renewable,Solar Ground,100
2020-12,West Bengal,Renewable,Solar Rooftop,49.84
2021-12,Andaman & Nicobar,Non-Renewable,Thermal,40.048
2021-12,Andhra Pradesh,Non-Renewable,Hydro,1610
2021-12,Andhra Pradesh,Non-Renewable,Natural Gas,4898.544
2021-12,Andhra Pradesh,Non-Renewable,Thermal,11626.8
2021-12,Arunachal Pradesh,Non-Renewable,Hydro,1115
2021-12,Assam,Non-Renewable,Hydro,350
2021-12,Assam,Non-Renewable,Natural Gas,620.355
2021-12,Assam,Non-Renewable,Thermal,750
2021-12,Bihar,Non-Renewable,Thermal,7960
2021-12,Chhatisgarh,Non-Renewable,Hydro,120
2021-12,Chhatisgarh,Non-Renewable,Thermal,23688
2021-12,Delhi,Non-Renewable,Natural Gas,2208.4
2021-12,Goa,Non-Renewable,Natural Gas,48
2021-12,Gujarat,Non-Renewable,Hydro,1990
2021-12,Gujarat,Non-Renewable,Natural Gas,7551.41
2021-12,Gujarat,Non-Renewable,Nuclear,440
2021-12,Gujarat,Non-Renewable,Thermal,16092
2021-12,Haryana,Non-Renewable,Natural Gas,431.59
2021-12,Haryana,Non-Renewable,Thermal,5330
2021-12,Himachal Pradesh,Non-Renewable,Hydro,10065.02
2021-12,Jammu & Kashmir,Non-Renewable,Hydro,3360
2021-12,Jammu & Kashmir,Non-Renewable,Natural Gas,175
2021-12,Jharkhand,Non-Renewable,Hydro,210
2021-12,Jharkhand,Non-Renewable,Thermal,4250
2021-12,Karnataka,Non-Renewable,Hydro,3689.2
2021-12,Karnataka,Non-Renewable,Nuclear,880
2021-12,Karnataka,Non-Renewable,Thermal,9505.2
2021-12,Kerala,Non-Renewable,Hydro,1856.5
2021-12,Kerala,Non-Renewable,Natural Gas,533.58
2021-12,Kerala,Non-Renewable,Thermal,159.96
2021-12,Ladakh,Non-Renewable,Hydro,89
2021-12,Madhya Pradesh,Non-Renewable,Hydro,2235
2021-12,Madhya Pradesh,Non-Renewable,Thermal,21950
2021-12,Maharashtra,Non-Renewable,Hydro,3047
2021-12,Maharashtra,Non-Renewable,Natural Gas,3207.08
2021-12,Maharashtra,Non-Renewable,Nuclear,1400
2021-12,Maharashtra,Non-Renewable,Thermal,23856
2021-12,Manipur,Non-Renewable,Hydro,105
2021-12,Manipur,Non-Renewable,Thermal,36
2021-12,Meghalaya,Non-Renewable,Hydro,322
2021-12,Mizoram,Non-Renewable,Hydro,60
2021-12,Nagaland,Non-Renewable,Hydro,75
2021-12,Odisha,Non-Renewable,Hydro,2142.25
2021-12,Odisha,Non-Renewable,Thermal,9540
2021-12,Pondicherry,Non-Renewable,Natural Gas,32.5
2021-12,Punjab,Non-Renewable,Hydro,1096.3
2021-12,Punjab,Non-Renewable,Thermal,5680
2021-12,Rajasthan,Non-Renewable,Hydro,411
2021-12,Rajasthan,Non-Renewable,Natural Gas,1023.13
2021-12,Rajasthan,Non-Renewable,Nuclear,1180
2021-12,Rajasthan,Non-Renewable,Thermal,10480
2021-12,Sikkim,Non-Renewable,Hydro,2282
2021-12,Tamil Nadu,Non-Renewable,Hydro,2178.2
2021-12,Tamil Nadu,Non-Renewable,Natural Gas,1017.18
2021-12,Tamil Nadu,Non-Renewable,Nuclear,2440
2021-12,Tamil Nadu,Non-Renewable,Thermal,13896.701
2021-12,Telangana,Non-Renewable,Hydro,2405.6
2021-12,Telangana,Non-Renewable,Thermal,7572.5
2021-12,Tripura,Non-Renewable,Natural Gas,1099.6
2021-12,Uttar Pradesh,Non-Renewable,Hydro,501.6
2021-12,Uttar Pradesh,Non-Renewable,Natural Gas,1493.14
2021-12,Uttar Pradesh,Non-Renewable,Nuclear,440
2021-12,Uttar Pradesh,Non-Renewable,Thermal,23729
2021-12,Uttarakhand,Non-Renewable,Hydro,3855.35
2021-12,Uttarakhand,Non-Renewable,Natural Gas,450
2021-12,West Bengal,Non-Renewable,Hydro,1341.2
2021-12,West Bengal,Non-Renewable,Natural Gas,80
2021-12,West Bengal,Non-Renewable,Thermal,14177
2022-12,Andaman & Nicobar,Non-Renewable,Thermal,92.71
2022-12,Andaman & Nicobar,Renewable,Small Hydro,5.25
2022-12,Andaman & Nicobar,Renewable,Solar Ground Based,25.05
2022-12,Andaman & Nicobar,Renewable,Solar Offgrid,0.27
2022-12,Andaman & Nicobar,Renewable,Solar Rooftop,4.59
2022-12,Andhra Pradesh,Non-Renewable,Hydro,1610
2022-12,Andhra Pradesh,Non-Renewable,Natural Gas,4898.544
2022-12,Andhra Pradesh,Non-Renewable,Thermal,11626.8
2022-12,Andhra Pradesh,Renewable,Bio Bagasse Cogen,378.1
2022-12,Andhra Pradesh,Renewable,Bio Other Cogen,105.57
2022-12,Andhra Pradesh,Renewable,Bio Waste,53.16
2022-12,Andhra Pradesh,Renewable,Bio Waster Offgrid,29.21
2022-12,Andhra Pradesh,Renewable,Small Hydro,162.11
2022-12,Andhra Pradesh,Renewable,Solar Ground Based,4271.59
2022-12,Andhra Pradesh,Renewable,Solar Offgrid,88.34
2022-12,Andhra Pradesh,Renewable,Solar Rooftop,164.79
2022-12,Andhra Pradesh,Renewable,Wind,4096.65
2022-12,Arunachal Pradesh,Non-Renewable,Hydro,1115
2022-12,Arunachal Pradesh,Renewable,Small Hydro,133.11
2022-12,Arunachal Pradesh,Renewable,Solar Ground Based,1.27
2022-12,Arunachal Pradesh,Renewable,Solar Offgrid,5.91
2022-12,Arunachal Pradesh,Renewable,Solar Rooftop,4.34
2022-12,Assam,Non-Renewable,Hydro,350
2022-12,Assam,Non-Renewable,Natural Gas,597.355
2022-12,Assam,Non-Renewable,Thermal,750
2022-12,Assam,Renewable,Bio Other Cogen,2
2022-12,Assam,Renewable,Small Hydro,34.11
2022-12,Assam,Renewable,Solar Ground Based,105
2022-12,Assam,Renewable,Solar Offgrid,9.44
2022-12,Assam,Renewable,Solar Rooftop,33.48
2022-12,Bihar,Non-Renewable,Thermal,8400
2022-12,Bihar,Renewable,Bio Bagasse Cogen,112.5
2022-12,Bihar,Renewable,Bio Other Cogen,12.2
2022-12,Bihar,Renewable,Bio Waster Offgrid,1.32
2022-12,Bihar,Renewable,Small Hydro,70.7
2022-12,Bihar,Renewable,Solar Ground Based,141.06
2022-12,Bihar,Renewable,Solar Offgrid,21.28
2022-12,Bihar,Renewable,Solar Rooftop,30.55
2022-12,Chandigarh,Renewable,Solar Ground Based,6.34
2022-12,Chandigarh,Renewable,Solar Offgrid,0.81
2022-12,Chandigarh,Renewable,Solar Rooftop,51.54
2022-12,Chhatisgarh,Non-Renewable,Hydro,120
2022-12,Chhatisgarh,Non-Renewable,Thermal,23688
2022-12,Chhatisgarh,Renewable,Bio Bagasse Cogen,272.09
2022-12,Chhatisgarh,Renewable,Bio Other Cogen,2.5
2022-12,Chhatisgarh,Renewable,Bio Waster Offgrid,0.41
2022-12,Chhatisgarh,Renewable,Small Hydro,76
2022-12,Chhatisgarh,Renewable,Solar Ground Based,506.51
2022-12,Chhatisgarh,Renewable,Solar Offgrid,386.73
2022-12,Chhatisgarh,Renewable,Solar Rooftop,50.98
2022-12,Dadar & Nagar Haveli,Renewable,Solar Ground Based,2.49
2022-12,Dadar & Nagar Haveli,Renewable,Solar Rooftop,2.97
2022-12,Daman & Diu,Renewable,Solar Ground Based,10.15
2022-12,Daman & Diu,Renewable,Solar Rooftop,30.86
2022-12,Delhi,Non-Renewable,Natural Gas,2208.4
2022-12,Delhi,Renewable,Bio Waste,84
2022-12,Delhi,Renewable,Solar Ground Based,8.96
2022-12,Delhi,Renewable,Solar Offgrid,1.46
2022-12,Delhi,Renewable,Solar Rooftop,201.06
2022-12,Goa,Non-Renewable,Natural Gas,48
2022-12,Goa,Renewable,Bio Waste,0.34
2022-12,Goa,Renewable,Small Hydro,0.05
2022-12,Goa,Renewable,Solar Ground Based,0.95
2022-12,Goa,Renewable,Solar Offgrid,0.12
2022-12,Goa,Renewable,Solar Rooftop,25.33
2022-12,Gujarat,Non-Renewable,Hydro,1990
2022-12,Gujarat,Non-Renewable,Natural Gas,7551.41
2022-12,Gujarat,Non-Renewable,Nuclear,440
2022-12,Gujarat,Non-Renewable,Thermal,16092
2022-12,Gujarat,Renewable,Bio Bagasse Cogen,65.3
2022-12,Gujarat,Renewable,Bio Other Cogen,12
2022-12,Gujarat,Renewable,Bio Waste,7.5
2022-12,Gujarat,Renewable,Bio Waster Offgrid,25.93
2022-12,Gujarat,Renewable,Small Hydro,89.39
2022-12,Gujarat,Renewable,Solar Ground Based,6248.27
2022-12,Gujarat,Renewable,Solar Offgrid,46.2
2022-12,Gujarat,Renewable,Solar Rooftop,2206.27
2022-12,Gujarat,Renewable,Wind,9860.62
2022-12,Haryana,Non-Renewable,Natural Gas,431.59
2022-12,Haryana,Non-Renewable,Thermal,5330
2022-12,Haryana,Renewable,Bio Bagasse Cogen,151.4
2022-12,Haryana,Renewable,Bio Other Cogen,89.26
2022-12,Haryana,Renewable,Bio Waste,11.2
2022-12,Haryana,Renewable,Bio Waster Offgrid,7.02
2022-12,Haryana,Renewable,Small Hydro,73.5
2022-12,Haryana,Renewable,Solar Ground Based,265.8
2022-12,Haryana,Renewable,Solar Offgrid,306.71
2022-12,Haryana,Renewable,Solar Rooftop,418.16
2022-12,Himachal Pradesh,Non-Renewable,Hydro,10263.02
2022-12,Himachal Pradesh,Renewable,Bio Other Cogen,9.2
2022-12,Himachal Pradesh,Renewable,Bio Waster Offgrid,1
2022-12,Himachal Pradesh,Renewable,Small Hydro,960.71
2022-12,Himachal Pradesh,Renewable,Solar Ground Based,38.1
2022-12,Himachal Pradesh,Renewable,Solar Offgrid,29.98
2022-12,Himachal Pradesh,Renewable,Solar Rooftop,19.31
2022-12,Jammu & Kashmir,Non-Renewable,Hydro,3360
2022-12,Jammu & Kashmir,Non-Renewable,Natural Gas,175
2022-12,Jammu & Kashmir,Renewable,Small Hydro,144.68
2022-12,Jammu & Kashmir,Renewable,Solar Ground Based,2.49
2022-12,Jammu & Kashmir,Renewable,Solar Offgrid,24.11
2022-12,Jammu & Kashmir,Renewable,Solar Rooftop,22.3
2022-12,Jharkhand,Non-Renewable,Hydro,210
2022-12,Jharkhand,Non-Renewable,Thermal,4250
2022-12,Jharkhand,Renewable,Bio Other Cogen,4.3
2022-12,Jharkhand,Renewable,Small Hydro,4.05
2022-12,Jharkhand,Renewable,Solar Ground Based,19.05
2022-12,Jharkhand,Renewable,Solar Offgrid,40.57
2022-12,Jharkhand,Renewable,Solar Rooftop,35.29
2022-12,Karnataka,Non-Renewable,Hydro,3689.2
2022-12,Karnataka,Non-Renewable,Nuclear,880
