YYYY-MM,Source,Type,State,0
01-09-2021,Natural Gas,Non-Renewable,Andaman & Nicobar,0.0
01-09-2021,Natural Gas,Non-Renewable,Andhra Pradesh,4898.544
01-09-2021,Natural Gas,Non-Renewable,Arunachal Pradesh,0.0
01-09-2021,Natural Gas,Non-Renewable,Assam,620.355
01-09-2021,Natural Gas,Non-Renewable,Bihar,0.0
01-09-2021,Natural Gas,Non-Renewable,Chhatisgarh,0.0
01-09-2021,Natural Gas,Non-Renewable,Delhi,2208.4
01-09-2021,Natural Gas,Non-Renewable,Goa,48.0
01-09-2021,Natural Gas,Non-Renewable,Gujarat,7551.41
01-09-2021,Natural Gas,Non-Renewable,Haryana,431.59
01-09-2021,Natural Gas,Non-Renewable,Himachal Pradesh,0.0
01-09-2021,Natural Gas,Non-Renewable,Jammu & Kashmir,175.0
01-09-2021,Natural Gas,Non-Renewable,Jharkhand,0.0
01-09-2021,Natural Gas,Non-Renewable,Karnataka,0.0
01-09-2021,Natural Gas,Non-Renewable,Kerala,533.58
01-09-2021,Natural Gas,Non-Renewable,Ladakh,0.0
01-09-2021,Natural Gas,Non-Renewable,Lakshadweep,0.0
01-09-2021,Natural Gas,Non-Renewable,Madhya Pradesh,0.0
01-09-2021,Natural Gas,Non-Renewable,Maharashtra,3207.08
01-09-2021,Natural Gas,Non-Renewable,Manipur,0.0
01-09-2021,Natural Gas,Non-Renewable,Meghalaya,0.0
01-09-2021,Natural Gas,Non-Renewable,Mizoram,0.0
01-09-2021,Natural Gas,Non-Renewable,Nagaland,0.0
01-09-2021,Natural Gas,Non-Renewable,Odisha,0.0
01-09-2021,Natural Gas,Non-Renewable,Pondicherry,32.5
01-09-2021,Natural Gas,Non-Renewable,Punjab,0.0
01-09-2021,Natural Gas,Non-Renewable,Rajasthan,1023.13
01-09-2021,Natural Gas,Non-Renewable,Sikkim,0.0
01-09-2021,Natural Gas,Non-Renewable,Tamil Nadu,1017.18
01-09-2021,Natural Gas,Non-Renewable,Telangana,0.0
01-09-2021,Natural Gas,Non-Renewable,Tripura,1099.6
01-09-2021,Natural Gas,Non-Renewable,Uttar Pradesh,1493.14
01-09-2021,Natural Gas,Non-Renewable,Uttarakhand,450.0
01-09-2021,Natural Gas,Non-Renewable,West Bengal,80.0
01-09-2021,Nuclear,Non-Renewable,Andaman & Nicobar,0.0
01-09-2021,Nuclear,Non-Renewable,Andhra Pradesh,0.0
01-09-2021,Nuclear,Non-Renewable,Arunachal Pradesh,0.0
01-09-2021,Nuclear,Non-Renewable,Assam,0.0
01-09-2021,Nuclear,Non-Renewable,Bihar,0.0
01-09-2021,Nuclear,Non-Renewable,Chhatisgarh,0.0
01-09-2021,Nuclear,Non-Renewable,Delhi,0.0
01-09-2021,Nuclear,Non-Renewable,Goa,0.0
01-09-2021,Nuclear,Non-Renewable,Gujarat,440.0
01-09-2021,Nuclear,Non-Renewable,Haryana,0.0
01-09-2021,Nuclear,Non-Renewable,Himachal Pradesh,0.0
01-09-2021,Nuclear,Non-Renewable,Jammu & Kashmir,0.0
01-09-2021,Nuclear,Non-Renewable,Jharkhand,0.0
01-09-2021,Nuclear,Non-Renewable,Karnataka,880.0
01-09-2021,Nuclear,Non-Renewable,Kerala,0.0
01-09-2021,Nuclear,Non-Renewable,Ladakh,0.0
01-09-2021,Nuclear,Non-Renewable,Lakshadweep,0.0
01-09-2021,Nuclear,Non-Renewable,Madhya Pradesh,0.0
01-09-2021,Nuclear,Non-Renewable,Maharashtra,1400.0
01-09-2021,Nuclear,Non-Renewable,Manipur,0.0
01-09-2021,Nuclear,Non-Renewable,Meghalaya,0.0
01-09-2021,Nuclear,Non-Renewable,Mizoram,0.0
01-09-2021,Nuclear,Non-Renewable,Nagaland,0.0
01-09-2021,Nuclear,Non-Renewable,Odisha,0.0
01-09-2021,Nuclear,Non-Renewable,Pondicherry,0.0
01-09-2021,Nuclear,Non-Renewable,Punjab,0.0
01-09-2021,Nuclear,Non-Renewable,Rajasthan,1180.0
01-09-2021,Nuclear,Non-Renewable,Sikkim,0.0
01-09-2021,Nuclear,Non-Renewable,Tamil Nadu,2440.0
01-09-2021,Nuclear,Non-Renewable,Telangana,0.0
01-09-2021,Nuclear,Non-Renewable,Tripura,0.0
01-09-2021,Nuclear,Non-Renewable,Uttar Pradesh,440.0
01-09-2021,Nuclear,Non-Renewable,Uttarakhand,0.0
01-09-2021,Nuclear,Non-Renewable,West Bengal,0.0
01-09-2021,Small Hydro,Renewable,Andaman & Nicobar,5.25
01-09-2021,Small Hydro,Renewable,Andhra Pradesh,162.11
01-09-2021,Small Hydro,Renewable,Arunachal Pradesh,131.105
01-09-2021,Small Hydro,Renewable,Assam,34.11
01-09-2021,Small Hydro,Renewable,Bihar,70.7
01-09-2021,Small Hydro,Renewable,Chandigarh,0.0
01-09-2021,Small Hydro,Renewable,Chhatisgarh,76.0
01-09-2021,Small Hydro,Renewable,Dadar & Nagar Haveli,0.0
01-09-2021,Small Hydro,Renewable,Daman & Diu,0.0
01-09-2021,Small Hydro,Renewable,Delhi,0.0
01-09-2021,Small Hydro,Renewable,Goa,0.05
01-09-2021,Small Hydro,Renewable,Gujarat,82.69
01-09-2021,Small Hydro,Renewable,Haryana,73.5
01-09-2021,Small Hydro,Renewable,Himachal Pradesh,949.31
01-09-2021,Small Hydro,Renewable,Jammu & Kashmir,146.34
01-09-2021,Small Hydro,Renewable,Jharkhand,4.05
01-09-2021,Small Hydro,Renewable,Karnataka,1280.73
01-09-2021,Small Hydro,Renewable,Kerala,238.02
01-09-2021,Small Hydro,Renewable,Ladakh,39.64
01-09-2021,Small Hydro,Renewable,Lakshwadeep,0.0
01-09-2021,Small Hydro,Renewable,Madhya Pradesh,99.71
01-09-2021,Small Hydro,Renewable,Maharashtra,380.58
01-09-2021,Small Hydro,Renewable,Manipur,5.45
01-09-2021,Small Hydro,Renewable,Meghalaya,32.53
01-09-2021,Small Hydro,Renewable,Mizoram,36.47
01-09-2021,Small Hydro,Renewable,Nagaland,30.67
01-09-2021,Small Hydro,Renewable,Odisha,88.63
01-09-2021,Small Hydro,Renewable,Others,0.0
01-09-2021,Small Hydro,Renewable,Pondicherry,0.0
01-09-2021,Small Hydro,Renewable,Punjab,174.35
01-09-2021,Small Hydro,Renewable,Rajasthan,23.85
01-09-2021,Small Hydro,Renewable,Sikkim,52.11
01-09-2021,Small Hydro,Renewable,Tamil Nadu,123.05
01-09-2021,Small Hydro,Renewable,Telangana,90.87
01-09-2021,Small Hydro,Renewable,Tripura,16.01
01-09-2021,Small Hydro,Renewable,Uttar Pradesh,49.1
01-09-2021,Small Hydro,Renewable,Uttarakhand,214.32
01-09-2021,Small Hydro,Renewable,West Bengal,98.5
01-09-2021,Solar Ground,Renewable,Andaman & Nicobar,24.63
01-09-2021,Solar Ground,Renewable,Andhra Pradesh,4146.01
01-09-2021,Solar Ground,Renewable,Arunachal Pradesh,1.27
01-09-2021,Solar Ground,Renewable,Assam,25.67
01-09-2021,Solar Ground,Renewable,Bihar,138.93
01-09-2021,Solar Ground,Renewable,Chandigarh,6.34
01-09-2021,Solar Ground,Renewable,Chhatisgarh,277.14
01-09-2021,Solar Ground,Renewable,Dadar & Nagar Haveli,2.49
01-09-2021,Solar Ground,Renewable,Daman & Diu,10.15
01-09-2021,Solar Ground,Renewable,Delhi,8.96
01-09-2021,Solar Ground,Renewable,Goa,0.95
01-09-2021,Solar Ground,Renewable,Gujarat,4503.32
01-09-2021,Solar Ground,Renewable,Haryana,195.8
01-09-2021,Solar Ground,Renewable,Himachal Pradesh,25.75
01-09-2021,Solar Ground,Renewable,Jammu & Kashmir,2.49
01-09-2021,Solar Ground,Renewable,Jharkhand,19.05
01-09-2021,Solar Ground,Renewable,Karnataka,7144.66
01-09-2021,Solar Ground,Renewable,Kerala,150.0
01-09-2021,Solar Ground,Renewable,Ladakh,6.0
01-09-2021,Solar Ground,Renewable,Lakshwadeep,0.75
01-09-2021,Solar Ground,Renewable,Madhya Pradesh,2431.88
01-09-2021,Solar Ground,Renewable,Maharashtra,1646.24
01-09-2021,Solar Ground,Renewable,Manipur,0.0
01-09-2021,Solar Ground,Renewable,Meghalaya,0.0
01-09-2021,Solar Ground,Renewable,Mizoram,0.1
01-09-2021,Solar Ground,Renewable,Nagaland,0.0
01-09-2021,Solar Ground,Renewable,Odisha,383.56
01-09-2021,Solar Ground,Renewable,Others,0.0
01-09-2021,Solar Ground,Renewable,Pondicherry,0.8
01-09-2021,Solar Ground,Renewable,Punjab,828.58
01-09-2021,Solar Ground,Renewable,Rajasthan,7273.7
01-09-2021,Solar Ground,Renewable,Sikkim,0.0
01-09-2021,Solar Ground,Renewable,Tamil Nadu,4289.15
01-09-2021,Solar Ground,Renewable,Telangana,3784.27
01-09-2021,Solar Ground,Renewable,Tripura,5.0
01-09-2021,Solar Ground,Renewable,Uttar Pradesh,1636.5
01-09-2021,Solar Ground,Renewable,Uttarakhand,277.78
01-09-2021,Solar Ground,Renewable,West Bengal,100.0
01-09-2021,Solar Ground Based,Renewable,Andaman & Nicobar,0.0
01-09-2021,Solar Ground Based,Renewable,Andhra Pradesh,0.0
01-09-2021,Solar Ground Based,Renewable,Arunachal Pradesh,0.0
01-09-2021,Solar Ground Based,Renewable,Assam,0.0
01-09-2021,Solar Ground Based,Renewable,Bihar,0.0
01-09-2021,Solar Ground Based,Renewable,Chandigarh,0.0
01-09-2021,Solar Ground Based,Renewable,Chhatisgarh,0.0
01-09-2021,Solar Ground Based,Renewable,Dadar & Nagar Haveli,0.0
01-09-2021,Solar Ground Based,Renewable,Daman & Diu,0.0
01-09-2021,Solar Ground Based,Renewable,Delhi,0.0
01-09-2021,Solar Ground Based,Renewable,Goa,0.0
01-09-2021,Solar Ground Based,Renewable,Gujarat,0.0
01-09-2021,Solar Ground Based,Renewable,Haryana,0.0
01-09-2021,Solar Ground Based,Renewable,Himachal Pradesh,0.0
01-09-2021,Solar Ground Based,Renewable,Jammu & Kashmir,0.0
01-09-2021,Solar Ground Based,Renewable,Jharkhand,0.0
01-09-2021,Solar Ground Based,Renewable,Karnataka,0.0
01-09-2021,Solar Ground Based,Renewable,Kerala,0.0
01-09-2021,Solar Ground Based,Renewable,Ladakh,0.0
01-09-2021,Solar Ground Based,Renewable,Lakshwadeep,0.0
01-09-2021,Solar Ground Based,Renewable,Madhya Pradesh,0.0
01-09-2021,Solar Ground Based,Renewable,Maharashtra,0.0
01-09-2021,Solar Ground Based,Renewable,Manipur,0.0
01-09-2021,Solar Ground Based,Renewable,Meghalaya,0.0
01-09-2021,Solar Ground Based,Renewable,Mizoram,0.0
01-09-2021,Solar Ground Based,Renewable,Nagaland,0.0
01-09-2021,Solar Ground Based,Renewable,Odisha,0.0
01-09-2021,Solar Ground Based,Renewable,Others,0.0
01-09-2021,Solar Ground Based,Renewable,Pondicherry,0.0
01-09-2021,Solar Ground Based,Renewable,Punjab,0.0
01-09-2021,Solar Ground Based,Renewable,Rajasthan,0.0
01-09-2021,Solar Ground Based,Renewable,Sikkim,0.0
01-09-2021,Solar Ground Based,Renewable,Tamil Nadu,0.0
01-09-2021,Solar Ground Based,Renewable,Telangana,0.0
01-09-2021,Solar Ground Based,Renewable,Tripura,0.0
01-09-2021,Solar Ground Based,Renewable,Uttar Pradesh,0.0
01-09-2021,Solar Ground Based,Renewable,Uttarakhand,0.0
01-09-2021,Solar Ground Based,Renewable,West Bengal,0.0
01-09-2021,Solar Hybrid,Renewable,Andaman & Nicobar,0.0
01-09-2021,Solar Hybrid,Renewable,Andhra Pradesh,0.0
01-09-2021,Solar Hybrid,Renewable,Arunachal Pradesh,0.0
01-09-2021,Solar Hybrid,Renewable,Assam,0.0
01-09-2021,Solar Hybrid,Renewable,Bihar,0.0
01-09-2021,Solar Hybrid,Renewable,Chandigarh,0.0
01-09-2021,Solar Hybrid,Renewable,Chhatisgarh,0.0
01-09-2021,Solar Hybrid,Renewable,Dadar & Nagar Haveli,0.0
01-09-2021,Solar Hybrid,Renewable,Daman & Diu,0.0
01-09-2021,Solar Hybrid,Renewable,Delhi,0.0
01-09-2021,Solar Hybrid,Renewable,Goa,0.0
01-09-2021,Solar Hybrid,Renewable,Gujarat,0.0
01-09-2021,Solar Hybrid,Renewable,Haryana,0.0
01-09-2021,Solar Hybrid,Renewable,Himachal Pradesh,0.0
01-09-2021,Solar Hybrid,Renewable,Jammu & Kashmir,0.0
01-09-2021,Solar Hybrid,Renewable,Jharkhand,0.0
01-09-2021,Solar Hybrid,Renewable,Karnataka,0.0
01-09-2021,Solar Hybrid,Renewable,Kerala,0.0
01-09-2021,Solar Hybrid,Renewable,Ladakh,0.0
01-09-2021,Solar Hybrid,Renewable,Lakshwadeep,0.0
01-09-2021,Solar Hybrid,Renewable,Madhya Pradesh,0.0
01-09-2021,Solar Hybrid,Renewable,Maharashtra,0.0
01-09-2021,Solar Hybrid,Renewable,Manipur,0.0
01-09-2021,Solar Hybrid,Renewable,Meghalaya,0.0
01-09-2021,Solar Hybrid,Renewable,Mizoram,0.0
01-09-2021,Solar Hybrid,Renewable,Nagaland,0.0
01-09-2021,Solar Hybrid,Renewable,Odisha,0.0
01-09-2021,Solar Hybrid,Renewable,Others,0.0
01-09-2021,Solar Hybrid,Renewable,Pondicherry,0.0
01-09-2021,Solar Hybrid,Renewable,Punjab,0.0
01-09-2021,Solar Hybrid,Renewable,Rajasthan,0.0
01-09-2021,Solar Hybrid,Renewable,Sikkim,0.0
01-09-2021,Solar Hybrid,Renewable,Tamil Nadu,0.0
01-09-2021,Solar Hybrid,Renewable,Telangana,0.0
01-09-2021,Solar Hybrid,Renewable,Tripura,0.0
01-09-2021,Solar Hybrid,Renewable,Uttar Pradesh,0.0
01-09-2021,Solar Hybrid,Renewable,Uttarakhand,0.0
01-09-2021,Solar Hybrid,Renewable,West Bengal,0.0
01-09-2021,Solar Offgrid,Renewable,Andaman & Nicobar,0.27
01-09-2021,Solar Offgrid,Renewable,Andhra Pradesh,88.34
01-09-2021,Solar Offgrid,Renewable,Arunachal Pradesh,5.62
01-09-2021,Solar Offgrid,Renewable,Assam,9.4
01-09-2021,Solar Offgrid,Renewable,Bihar,21.04
01-09-2021,Solar Offgrid,Renewable,Chandigarh,0.81
01-09-2021,Solar Offgrid,Renewable,Chhatisgarh,192.75
01-09-2021,Solar Offgrid,Renewable,Dadar & Nagar Haveli,0.0
01-09-2021,Solar Offgrid,Renewable,Daman & Diu,0.0
01-09-2021,Solar Offgrid,Renewable,Delhi,1.46
01-09-2021,Solar Offgrid,Renewable,Goa,0.12
01-09-2021,Solar Offgrid,Renewable,Gujarat,40.56
01-09-2021,Solar Offgrid,Renewable,Haryana,146.77
01-09-2021,Solar Offgrid,Renewable,Himachal Pradesh,16.22
01-09-2021,Solar Offgrid,Renewable,Jammu & Kashmir,22.27
01-09-2021,Solar Offgrid,Renewable,Jharkhand,30.88
01-09-2021,Solar Offgrid,Renewable,Karnataka,29.0
01-09-2021,Solar Offgrid,Renewable,Kerala,20.59
01-09-2021,Solar Offgrid,Renewable,Ladakh,0.0
01-09-2021,Solar Offgrid,Renewable,Lakshwadeep,2.52
01-09-2021,Solar Offgrid,Renewable,Madhya Pradesh,81.61
01-09-2021,Solar Offgrid,Renewable,Maharashtra,33.82
01-09-2021,Solar Offgrid,Renewable,Manipur,5.76
01-09-2021,Solar Offgrid,Renewable,Meghalaya,3.89
01-09-2021,Solar Offgrid,Renewable,Mizoram,6.35
01-09-2021,Solar Offgrid,Renewable,Nagaland,2.03
01-09-2021,Solar Offgrid,Renewable,Odisha,25.17
01-09-2021,Solar Offgrid,Renewable,Others,45.01
01-09-2021,Solar Offgrid,Renewable,Pondicherry,0.18
01-09-2021,Solar Offgrid,Renewable,Punjab,37.1
01-09-2021,Solar Offgrid,Renewable,Rajasthan,260.0
01-09-2021,Solar Offgrid,Renewable,Sikkim,1.87
01-09-2021,Solar Offgrid,Renewable,Tamil Nadu,52.47
01-09-2021,Solar Offgrid,Renewable,Telangana,8.56
01-09-2021,Solar Offgrid,Renewable,Tripura,5.45
01-09-2021,Solar Offgrid,Renewable,Uttar Pradesh,130.2
01-09-2021,Solar Offgrid,Renewable,Uttarakhand,12.13
01-09-2021,Solar Offgrid,Renewable,West Bengal,12.88
01-09-2021,Solar Rooftop,Renewable,Andaman & Nicobar,4.59
01-09-2021,Solar Rooftop,Renewable,Andhra Pradesh,145.93
01-09-2021,Solar Rooftop,Renewable,Arunachal Pradesh,4.34
01-09-2021,Solar Rooftop,Renewable,Assam,33.48
01-09-2021,Solar Rooftop,Renewable,Bihar,30.55
01-09-2021,Solar Rooftop,Renewable,Chandigarh,44.82
01-09-2021,Solar Rooftop,Renewable,Chhatisgarh,31.01
01-09-2021,Solar Rooftop,Renewable,Dadar & Nagar Haveli,2.97
01-09-2021,Solar Rooftop,Renewable,Daman & Diu,30.57
01-09-2021,Solar Rooftop,Renewable,Delhi,200.7
01-09-2021,Solar Rooftop,Renewable,Goa,10.21
01-09-2021,Solar Rooftop,Renewable,Gujarat,1443.51
01-09-2021,Solar Rooftop,Renewable,Haryana,349.07
01-09-2021,Solar Rooftop,Renewable,Himachal Pradesh,19.29
01-09-2021,Solar Rooftop,Renewable,Jammu & Kashmir,17.55
01-09-2021,Solar Rooftop,Renewable,Jharkhand,34.51
01-09-2021,Solar Rooftop,Renewable,Karnataka,295.35
01-09-2021,Solar Rooftop,Renewable,Kerala,141.86
01-09-2021,Solar Rooftop,Renewable,Ladakh,1.8
01-09-2021,Solar Rooftop,Renewable,Lakshwadeep,0.0
01-09-2021,Solar Rooftop,Renewable,Madhya Pradesh,120.11
01-09-2021,Solar Rooftop,Renewable,Maharashtra,764.58
01-09-2021,Solar Rooftop,Renewable,Manipur,6.36
01-09-2021,Solar Rooftop,Renewable,Meghalaya,0.19
01-09-2021,Solar Rooftop,Renewable,Mizoram,1.43
01-09-2021,Solar Rooftop,Renewable,Nagaland,1.0
01-09-2021,Solar Rooftop,Renewable,Odisha,19.19
01-09-2021,Solar Rooftop,Renewable,Others,0.0
01-09-2021,Solar Rooftop,Renewable,Pondicherry,10.54
01-09-2021,Solar Rooftop,Renewable,Punjab,157.87
01-09-2021,Solar Rooftop,Renewable,Rajasthan,543.0
01-09-2021,Solar Rooftop,Renewable,Sikkim,0.07
01-09-2021,Solar Rooftop,Renewable,Tamil Nadu,333.61
01-09-2021,Solar Rooftop,Renewable,Telangana,199.3
01-09-2021,Solar Rooftop,Renewable,Tripura,4.41
01-09-2021,Solar Rooftop,Renewable,Uttar Pradesh,258.78
01-09-2021,Solar Rooftop,Renewable,Uttarakhand,261.73
01-09-2021,Solar Rooftop,Renewable,West Bengal,49.84
01-09-2021,Thermal,Non-Renewable,Andaman & Nicobar,40.048
01-09-2021,Thermal,Non-Renewable,Andhra Pradesh,11626.8
01-09-2021,Thermal,Non-Renewable,Arunachal Pradesh,0.0
01-09-2021,Thermal,Non-Renewable,Assam,750.0
01-09-2021,Thermal,Non-Renewable,Bihar,7050.0
01-09-2021,Thermal,Non-Renewable,Chhatisgarh,23688.0
01-09-2021,Thermal,Non-Renewable,Delhi,0.0
01-09-2021,Thermal,Non-Renewable,Goa,0.0
01-09-2021,Thermal,Non-Renewable,Gujarat,16092.0
01-09-2021,Thermal,Non-Renewable,Haryana,5330.0
01-09-2021,Thermal,Non-Renewable,Himachal Pradesh,0.0
01-09-2021,Thermal,Non-Renewable,Jammu & Kashmir,0.0
01-09-2021,Thermal,Non-Renewable,Jharkhand,4250.0
01-09-2021,Thermal,Non-Renewable,Karnataka,9505.2
01-09-2021,Thermal,Non-Renewable,Kerala,159.96
01-09-2021,Thermal,Non-Renewable,Ladakh,0.0
01-09-2021,Thermal,Non-Renewable,Lakshadweep,0.0
01-09-2021,Thermal,Non-Renewable,Madhya Pradesh,21950.0
01-09-2021,Thermal,Non-Renewable,Maharashtra,24966.0
01-09-2021,Thermal,Non-Renewable,Manipur,36.0
01-09-2021,Thermal,Non-Renewable,Meghalaya,0.0
01-09-2021,Thermal,Non-Renewable,Mizoram,0.0
01-09-2021,Thermal,Non-Renewable,Nagaland,0.0
01-09-2021,Thermal,Non-Renewable,Odisha,9540.0
01-09-2021,Thermal,Non-Renewable,Pondicherry,0.0
01-09-2021,Thermal,Non-Renewable,Punjab,5680.0
01-09-2021,Thermal,Non-Renewable,Rajasthan,9820.0
01-09-2021,Thermal,Non-Renewable,Sikkim,0.0
01-09-2021,Thermal,Non-Renewable,Tamil Nadu,13371.701
01-09-2021,Thermal,Non-Renewable,Telangana,7572.5
01-09-2021,Thermal,Non-Renewable,Tripura,0.0
01-09-2021,Thermal,Non-Renewable,Uttar Pradesh,23729.0
01-09-2021,Thermal,Non-Renewable,Uttarakhand,0.0
01-09-2021,Thermal,Non-Renewable,West Bengal,14165.0
01-09-2021,Wind,Renewable,Andaman & Nicobar,0.0
01-09-2021,Wind,Renewable,Andhra Pradesh,4096.65
01-09-2021,Wind,Renewable,Arunachal Pradesh,0.0
01-09-2021,Wind,Renewable,Assam,0.0
01-09-2021,Wind,Renewable,Bihar,0.0
01-09-2021,Wind,Renewable,Chandigarh,0.0
01-09-2021,Wind,Renewable,Chhatisgarh,0.0
01-09-2021,Wind,Renewable,Dadar & Nagar Haveli,0.0
01-09-2021,Wind,Renewable,Daman & Diu,0.0
01-09-2021,Wind,Renewable,Delhi,0.0
01-09-2021,Wind,Renewable,Goa,0.0
01-09-2021,Wind,Renewable,Gujarat,8917.62
01-09-2021,Wind,Renewable,Haryana,0.0
01-09-2021,Wind,Renewable,Himachal Pradesh,0.0
01-09-2021,Wind,Renewable,Jammu & Kashmir,0.0
01-09-2021,Wind,Renewable,Jharkhand,0.0
01-09-2021,Wind,Renewable,Karnataka,5001.6
01-09-2021,Wind,Renewable,Kerala,62.5
01-09-2021,Wind,Renewable,Ladakh,0.0
01-09-2021,Wind,Renewable,Lakshwadeep,0.0
01-09-2021,Wind,Renewable,Madhya Pradesh,2519.89
01-09-2021,Wind,Renewable,Maharashtra,5012.83
01-09-2021,Wind,Renewable,Manipur,0.0
01-09-2021,Wind,Renewable,Meghalaya,0.0
01-09-2021,Wind,Renewable,Mizoram,0.0
01-09-2021,Wind,Renewable,Nagaland,0.0
01-09-2021,Wind,Renewable,Odisha,0.0
01-09-2021,Wind,Renewable,Others,4.3
01-09-2021,Wind,Renewable,Pondicherry,0.0
01-09-2021,Wind,Renewable,Punjab,0.0
01-09-2021,Wind,Renewable,Rajasthan,4326.82
01-09-2021,Wind,Renewable,Sikkim,0.0
01-09-2021,Wind,Renewable,Tamil Nadu,9800.14
01-09-2021,Wind,Renewable,Telangana,128.1
01-09-2021,Wind,Renewable,Tripura,0.0
01-09-2021,Wind,Renewable,Uttar Pradesh,0.0
01-09-2021,Wind,Renewable,Uttarakhand,0.0
01-09-2021,Wind,Renewable,West Bengal,0.0
01-09-2022,Bio Bagasse Cogen,Renewable,Andaman & Nicobar,0.0
01-09-2022,Bio Bagasse Cogen,Renewable,Andhra Pradesh,378.1
01-09-2022,Bio Bagasse Cogen,Renewable,Arunachal Pradesh,0.0
01-09-2022,Bio Bagasse Cogen,Renewable,Assam,0.0
01-09-2022,Bio Bagasse Cogen,Renewable,Bihar,112.5
01-09-2022,Bio Bagasse Cogen,Renewable,Chandigarh,0.0
01-09-2022,Bio Bagasse Cogen,Renewable,Chhatisgarh,272.09
01-09-2022,Bio Bagasse Cogen,Renewable,Dadar & Nagar Haveli,0.0
01-09-2022,Bio Bagasse Cogen,Renewable,Daman & Diu,0.0
01-09-2022,Bio Bagasse Cogen,Renewable,Delhi,0.0
01-09-2022,Bio Bagasse Cogen,Renewable,Goa,0.0
01-09-2022,Bio Bagasse Cogen,Renewable,Gujarat,65.3
01-09-2022,Bio Bagasse Cogen,Renewable,Haryana,151.4
01-09-2022,Bio Bagasse Cogen,Renewable,Himachal Pradesh,0.0
01-09-2022,Bio Bagasse Cogen,Renewable,Jammu & Kashmir,0.0
01-09-2022,Bio Bagasse Cogen,Renewable,Jharkhand,0.0
01-09-2022,Bio Bagasse Cogen,Renewable,Karnataka,1867.1
01-09-2022,Bio Bagasse Cogen,Renewable,Kerala,0.0
01-09-2022,Bio Bagasse Cogen,Renewable,Ladakh,0.0
01-09-2022,Bio Bagasse Cogen,Renewable,Lakshwadeep,0.0
01-09-2022,Bio Bagasse Cogen,Renewable,Madhya Pradesh,92.5
01-09-2022,Bio Bagasse Cogen,Renewable,Maharashtra,2568.0
01-09-2022,Bio Bagasse Cogen,Renewable,Manipur,0.0
01-09-2022,Bio Bagasse Cogen,Renewable,Meghalaya,0.0
01-09-2022,Bio Bagasse Cogen,Renewable,Mizoram,0.0
01-09-2022,Bio Bagasse Cogen,Renewable,Nagaland,0.0
01-09-2022,Bio Bagasse Cogen,Renewable,Odisha,50.4
01-09-2022,Bio Bagasse Cogen,Renewable,Others,0.0
01-09-2022,Bio Bagasse Cogen,Renewable,Pondicherry,0.0
01-09-2022,Bio Bagasse Cogen,Renewable,Punjab,299.5
01-09-2022,Bio Bagasse Cogen,Renewable,Rajasthan,119.25
01-09-2022,Bio Bagasse Cogen,Renewable,Sikkim,0.0
01-09-2022,Bio Bagasse Cogen,Renewable,Tamil Nadu,969.1
01-09-2022,Bio Bagasse Cogen,Renewable,Telangana,158.1
01-09-2022,Bio Bagasse Cogen,Renewable,Tripura,0.0
01-09-2022,Bio Bagasse Cogen,Renewable,Uttar Pradesh,1957.5
01-09-2022,Bio Bagasse Cogen,Renewable,Uttarakhand,72.72
01-09-2022,Bio Bagasse Cogen,Renewable,West Bengal,300.0
01-09-2022,Bio Other Cogen,Renewable,Andaman & Nicobar,0.0
01-09-2022,Bio Other Cogen,Renewable,Andhra Pradesh,105.57
01-09-2022,Bio Other Cogen,Renewable,Arunachal Pradesh,0.0
01-09-2022,Bio Other Cogen,Renewable,Assam,2.0
01-09-2022,Bio Other Cogen,Renewable,Bihar,12.2
01-09-2022,Bio Other Cogen,Renewable,Chandigarh,0.0
01-09-2022,Bio Other Cogen,Renewable,Chhatisgarh,2.5
01-09-2022,Bio Other Cogen,Renewable,Dadar & Nagar Haveli,0.0
01-09-2022,Bio Other Cogen,Renewable,Daman & Diu,0.0
01-09-2022,Bio Other Cogen,Renewable,Delhi,0.0
01-09-2022,Bio Other Cogen,Renewable,Goa,0.0
01-09-2022,Bio Other Cogen,Renewable,Gujarat,12.0
01-09-2022,Bio Other Cogen,Renewable,Haryana,89.26
01-09-2022,Bio Other Cogen,Renewable,Himachal Pradesh,9.2
01-09-2022,Bio Other Cogen,Renewable,Jammu & Kashmir,0.0
01-09-2022,Bio Other Cogen,Renewable,Jharkhand,4.3
01-09-2022,Bio Other Cogen,Renewable,Karnataka,20.2
01-09-2022,Bio Other Cogen,Renewable,Kerala,2.27
01-09-2022,Bio Other Cogen,Renewable,Ladakh,0.0
01-09-2022,Bio Other Cogen,Renewable,Lakshwadeep,0.0
01-09-2022,Bio Other Cogen,Renewable,Madhya Pradesh,14.85
01-09-2022,Bio Other Cogen,Renewable,Maharashtra,16.4
01-09-2022,Bio Other Cogen,Renewable,Manipur,0.0
01-09-2022,Bio Other Cogen,Renewable,Meghalaya,13.8
01-09-2022,Bio Other Cogen,Renewable,Mizoram,0.0
01-09-2022,Bio Other Cogen,Renewable,Nagaland,0.0
01-09-2022,Bio Other Cogen,Renewable,Odisha,8.82
01-09-2022,Bio Other Cogen,Renewable,Others,0.0
01-09-2022,Bio Other Cogen,Renewable,Pondicherry,0.0
01-09-2022,Bio Other Cogen,Renewable,Punjab,173.95
01-09-2022,Bio Other Cogen,Renewable,Rajasthan,2.0
01-09-2022,Bio Other Cogen,Renewable,Sikkim,0.0
01-09-2022,Bio Other Cogen,Renewable,Tamil Nadu,43.55
